cui,Name,D1y TO,D1y BS,D1y Tdebt,GMtoTO,ROA,DRN dys,FA%,CRLiq%,TDtoEBITDA,DEF
1681,company_1681,0.474234008,0.284464716,-0.27757226,1.14455337,0.41733343,0.465289717,0.496467566,-0.204695286,-0.712417805,0
1682,company_1682,-0.713904444,-0.551881904,-0.26844018,-1.275602962,-1.132619955,-0.538195645,-1.514166015,-0.561457418,2.743636134,1
1683,company_1683,-0.211230484,0.0643735,3.74803584,2.14599737,2.444195548,-1.315123188,-1.275768745,0.155339894,-0.805824669,0
1684,company_1684,-0.165532851,0.460537688,-0.280499208,-1.192149296,-0.298029671,-0.039768444,-0.034303715,-0.577822653,1.202422891,0
1685,company_1685,-1.719252365,-1.168137308,-0.283309079,-0.148978463,-1.132619955,-0.016560082,0.222085802,0.018962932,2.846383684,1
1686,company_1686,0.200048211,-0.331790688,-0.28096752,-0.733154129,-0.059575304,1.507455681,-0.677526538,0.833951656,-0.432197216,0
1687,company_1687,-0.531113913,0.284464716,3.74803584,-1.066968796,-0.178802488,-0.650921974,-0.902429623,0.270987557,-0.572307511,0
1688,company_1688,0.108652946,-0.727954877,-0.280616286,0.39347037,-1.132619955,-1.116194371,0.896795057,-0.828756263,1.249126323,1
1689,company_1689,-1.719252365,-0.727954877,-0.278625961,0.059655704,-0.655711222,-0.648711653,0.779845453,-0.438172644,0.128243964,0
1690,company_1690,-1.719252365,-0.860009606,-0.286353106,1.01937287,2.444195548,-0.137022532,0.572934615,-0.535273041,-0.8525281,0
1691,company_1691,0.519931641,0.240446473,-0.277923494,-0.941788296,-0.178802488,0.059695964,-0.744997464,-0.290885525,-0.058569763,0
1692,company_1692,1.205396132,0.944738363,-0.261883815,1.186280203,2.444195548,-1.028886724,-0.340171911,1.108887611,-0.759121237,0
1693,company_1693,-1.262276037,-0.287772445,-0.262703361,0.351743537,-1.013392772,1.12396513,0.370521838,-0.466539052,0.034837101,0
1694,company_1694,-1.216578405,-0.595900147,-0.281435832,0.51865087,-0.298029671,-0.379052592,-1.019379228,-0.379257797,-0.058569763,0
1695,company_1695,0.382838742,0.90072012,-0.27359161,0.727285037,0.894242163,0.045328883,1.099207834,-0.069409339,-0.385493784,0
1696,company_1696,-0.119835218,-0.683936634,-0.281084598,-1.275602962,-1.132619955,-1.073093128,1.856681424,-1.09823714,1.109016028,0
1697,company_1697,-0.348323382,0.504555932,-0.259073944,0.602104537,0.536560613,-0.747070901,-0.304187417,-0.451264833,-0.712417805,0
1698,company_1698,0.33714111,-0.419827175,-0.286353106,0.64383137,1.728832448,-0.737124461,0.186101308,-0.443627723,-0.805824669,0
1699,company_1699,0.657024539,2.617431603,-0.291153301,1.77045587,-0.774938405,-1.705023667,-1.514166015,-0.141416375,-0.8525281,1
1700,company_1700,2.439232217,2.001176199,-0.291153301,2.14599737,2.444195548,-0.656447774,-1.073355968,2.253363075,-0.8525281,0
1701,company_1701,1.251093765,0.416519445,-0.275699013,1.39491437,-0.655711222,1.436725436,0.181603247,-0.327980059,-0.432197216,0
1702,company_1702,-0.988090241,0.592592418,-0.284831092,0.310016704,-0.059575304,-1.490843642,-0.331175787,-0.681469144,-0.805824669,1
1703,company_1703,-1.353671303,-1.432246767,-0.279913819,-0.023797963,-0.655711222,0.279622822,0.334537345,-0.613826171,0.641981712,1
1704,company_1704,-0.80529971,-0.287772445,-0.273708687,-0.232432129,-0.774938405,0.38571819,-0.623549798,-0.067227308,0.59527828,0
1705,company_1705,0.611326906,2.617431603,-0.291153301,-0.107251629,2.444195548,-0.554773046,-0.834958698,2.880260693,-0.8525281,0
1706,company_1706,-1.079485506,0.504555932,-0.283074923,-0.399339463,-0.774938405,0.035382442,0.352529591,-1.013137915,-0.805824669,1
1707,company_1707,-0.348323382,0.416519445,-0.278391805,1.061099704,1.848059631,-1.382537953,0.127626506,-0.134870281,-0.572307511,0
1708,company_1708,1.890860624,2.617431603,-0.248536929,-1.275602962,0.298106246,-0.596769129,-1.37022804,-0.402169126,-0.759121237,0
1709,company_1709,-1.719252365,-1.080100822,3.74803584,0.26828987,-1.013392772,1.535084684,-0.079284332,-0.913855487,2.846383684,1
1710,company_1710,-0.896694975,-1.036082579,-0.28155291,1.436641203,-0.655711222,0.606750208,-0.601059489,-0.817846106,-0.105273194,0
1711,company_1711,0.885512703,0.372501202,-0.260010568,-0.190705296,2.086513998,0.555912844,-0.992390857,1.703491165,-0.759121237,0
1712,company_1712,-0.028439953,0.020355257,-0.278391805,-0.566246796,0.77501498,-0.176808295,-0.434631206,-0.20360427,-0.385493784,0
1713,company_1713,2.393534584,1.73706674,3.74803584,-1.108695629,-0.059575304,-0.119339971,-1.437698966,0.06260356,-0.805824669,0
1714,company_1714,-0.211230484,1.03277485,-0.047865329,-1.025241962,0.178879063,-0.174597975,0.141120691,-0.068318324,-0.011866331,0
1715,company_1715,1.525279562,-0.419827175,-0.291153301,2.14599737,1.490378081,-1.705023667,-1.514166015,0.326629358,-0.8525281,0
1716,company_1716,-0.48541628,-0.331790688,-0.005483113,1.478368037,-0.894165588,1.527348563,-0.02080953,-0.694561332,-0.478900647,0
1717,company_1717,-0.165532851,0.724647147,-0.291153301,-0.941788296,-0.417256855,2.182708496,-1.514166015,-0.248335913,-0.8525281,0
1718,company_1718,0.108652946,0.240446473,-0.275699013,-0.649700463,0.536560613,1.073127766,-1.271270683,-0.075955434,-0.712417805,0
1719,company_1719,-1.125183139,-0.992064336,3.74803584,0.351743537,-0.059575304,-0.271852063,0.595424923,2.880260693,-0.805824669,0
1720,company_1720,-0.439718648,-0.551881904,-0.278625961,-0.232432129,-1.132619955,0.442081355,1.103705895,-0.626918359,2.846383684,1
1721,company_1721,1.068303234,0.108391743,0.103984767,-0.649700463,-0.774938405,0.120479769,0.276062542,2.554483406,-0.011866331,0
1722,company_1722,0.200048211,1.957157956,-0.275816091,-0.733154129,-0.417256855,1.588132368,-0.94741024,-0.3377992,0.968905733,0
1723,company_1723,-0.256928116,0.152409986,-0.278391805,-0.733154129,-0.059575304,1.73191E-05,-1.028375351,-0.342163263,0.174947395,0
1724,company_1724,-0.074137585,-0.331790688,-0.280265052,0.26828987,-0.059575304,-0.568034967,1.856681424,-1.09823714,-0.619010942,0
1725,company_1725,-0.622509179,-0.948046092,-0.279796741,-0.941788296,-0.536484038,-0.457518958,-0.394148651,-0.829847279,0.361761122,0
1726,company_1726,-0.394021015,-1.124119065,-0.285299404,1.311460703,-0.774938405,-0.495094401,0.572934615,-0.2821574,-0.619010942,1
1727,company_1727,-0.48541628,0.284464716,-0.278040571,1.102826537,0.894242163,1.038867803,1.004748538,1.075066124,-0.619010942,0
1728,company_1728,-0.576811546,0.020355257,-0.291153301,-0.733154129,1.490378081,0.573595406,-0.915923808,-0.239607788,-0.8525281,0
1729,company_1729,-0.211230484,-0.727954877,-0.278743039,-0.232432129,-0.178802488,0.351458228,-0.960904425,-0.397805064,0.174947395,0
1730,company_1730,0.519931641,0.812683634,-0.267386478,-0.566246796,-0.417256855,1.032236843,0.150116815,-0.731655866,0.408464553,0
1731,company_1731,-1.719252365,-1.432246767,3.74803584,2.14599737,-0.178802488,2.4788914,-1.514166015,2.880260693,-0.8525281,0
1732,company_1732,2.439232217,0.0643735,-0.274411155,2.14599737,0.178879063,2.4788914,1.814399644,-0.284339431,-0.385493784,0
1733,company_1733,0.474234008,1.605012011,-0.262469205,-0.858334629,1.728832448,-0.395629993,0.671891972,1.450375523,-0.292086921,0
1734,company_1734,0.33714111,0.812683634,-0.274879467,2.104270536,-0.894165588,-0.543721445,1.782913212,-1.09823714,0.408464553,0
1735,company_1735,0.976907968,0.284464716,-0.273357454,-0.065524796,-1.132619955,-0.403366114,-0.389650589,-0.126142156,2.463415545,0
1736,company_1736,2.439232217,0.416519445,-0.277923494,0.351743537,0.059651879,-0.776910224,-0.511098255,-0.402169126,-0.198680058,0
1737,company_1737,0.428536375,2.617431603,-0.255210372,1.186280203,1.251923714,-1.705023667,0.87880281,-0.576731637,-0.619010942,0
1738,company_1738,-0.531113913,-1.212155551,-0.279211351,-1.275602962,-1.013392772,-0.36468551,0.406506332,-0.485086319,2.416712113,1
1739,company_1739,0.83981507,2.177249172,-0.28494817,-0.190705296,0.77501498,-0.539300805,-0.821464513,-0.190512082,-0.759121237,0
1740,company_1740,0.657024539,-0.63991839,-0.286001872,0.810738704,1.967286815,-0.10828837,-0.245712615,0.239348102,-0.619010942,1
1741,company_1741,-1.719252365,-1.432246767,-0.276284402,1.812182703,0.536560613,-0.933842957,1.856681424,-1.09823714,0.828795438,0
1742,company_1742,2.439232217,-0.243754202,-0.288226353,-0.107251629,-1.132619955,-1.705023667,-1.473683459,-0.450173817,-0.432197216,1
1743,company_1743,1.022605601,2.353322144,-0.291153301,1.228007037,2.444195548,1.041078124,-1.419706719,2.880260693,-0.8525281,0
1744,company_1744,0.382838742,1.73706674,-0.259542256,-0.691427296,-0.894165588,-0.309427506,-0.587565304,-0.583277732,0.688685143,0
1745,company_1745,2.439232217,2.617431603,-0.261766737,-1.192149296,1.967286815,-0.712810939,-0.506600194,-0.441445691,-0.198680058,0
1746,company_1746,-0.256928116,-0.595900147,-0.279796741,0.935919204,-0.774938405,0.021015361,0.779845453,0.145520752,-0.292086921,0
1747,company_1747,0.382838742,-0.243754202,-0.277221026,0.727285037,1.848059631,-0.197806337,0.118630383,-0.435990613,-0.478900647,0
1748,company_1748,0.83981507,0.90072012,-0.291153301,-1.233876129,1.490378081,-0.228750819,-1.514166015,-0.254882007,-0.8525281,0
1749,company_1749,-0.80529971,2.617431603,-0.291153301,0.435197204,-1.132619955,-1.210132979,1.856681424,-1.09823714,-0.8525281,0
1750,company_1750,-0.256928116,-1.432246767,-0.291153301,2.062543703,1.371150897,-0.864217871,-0.011813406,-0.98913557,-0.8525281,0
1751,company_1751,2.439232217,2.617431603,-0.216106338,-0.441066296,1.609605264,0.068537245,0.168109062,-0.051953088,-0.525604079,0
1752,company_1752,-0.074137585,2.617431603,-0.280733364,-1.025241962,-0.417256855,-1.427849517,0.802335761,-0.716381646,-0.198680058,0
1753,company_1753,1.342489031,0.416519445,-0.274294077,0.64383137,-0.298029671,1.546136285,0.527953998,1.090340344,0.501871417,1
1754,company_1754,-0.48541628,-0.63991839,-0.291153301,-0.816607796,1.609605264,-0.024296203,0.509961751,-0.868032828,-0.8525281,1
1755,company_1755,-0.394021015,2.617431603,-0.257669009,1.102826537,-0.894165588,-0.868638511,1.252141932,-0.815664075,0.828795438,0
1756,company_1756,0.062955313,-1.168137308,-0.280265052,2.14599737,-0.894165588,-1.705023667,1.856681424,1.856233362,0.735388575,0
1757,company_1757,-0.394021015,-0.155717716,3.74803584,-0.607973629,0.41733343,-0.009929122,-0.830460636,2.140988458,-0.572307511,0
1758,company_1758,0.794117437,0.152409986,-0.278274727,0.76901187,-0.655711222,-0.774699904,1.463550832,-0.858213687,0.034837101,0
1759,company_1759,-0.211230484,0.284464716,-0.278157649,1.353187537,1.490378081,-1.036622845,1.135192327,-0.564730465,-0.245383489,0
1760,company_1760,-1.719252365,-0.860009606,-0.280733364,2.14599737,-0.894165588,-1.705023667,1.773917089,-1.009864868,1.529346912,1
1761,company_1761,0.33714111,0.284464716,3.74803584,-0.816607796,1.13269653,0.312777625,-0.632545921,-0.05413512,-0.198680058,0
1762,company_1762,-0.394021015,-0.63991839,-0.280030897,1.186280203,-1.132619955,-0.064081966,1.856681424,2.880260693,2.136491523,0
1763,company_1763,0.702722172,0.372501202,-0.244322123,0.059655704,0.41733343,-0.065187126,0.698880342,1.252901683,-0.572307511,0
1764,company_1764,-1.719252365,-0.331790688,-0.283074923,-0.107251629,-1.132619955,-1.705023667,-1.082352091,-0.708744536,-0.712417805,0
1765,company_1765,-0.211230484,-1.300192038,-0.284128625,-1.108695629,-0.178802488,0.046434043,-1.487177645,0.437912959,-0.338790352,0
1766,company_1766,0.794117437,1.693048497,-0.260127646,0.059655704,-1.132619955,-0.211068258,1.701948102,-1.09823714,2.846383684,1
1767,company_1767,-1.719252365,-1.300192038,-0.267152322,1.311460703,-0.655711222,0.046434043,0.653899725,-0.818937122,2.276601818,0
1768,company_1768,0.83981507,2.617431603,-0.243151344,0.977646037,-0.059575304,-0.892952033,0.856312502,-0.443627723,-0.198680058,0
1769,company_1769,1.570977195,2.57341336,3.74803584,-0.816607796,1.013469347,-0.456413798,0.955269859,0.084423874,-0.385493784,0
1770,company_1770,0.976907968,0.240446473,-0.284479859,-0.065524796,2.324968365,0.01217408,0.919285366,1.324908718,-0.805824669,0
1771,company_1771,0.702722172,2.045194442,-0.275816091,-1.275602962,-0.059575304,0.272991861,-1.514166015,-0.189421066,0.408464553,0
1772,company_1772,0.154350579,0.768665391,3.74803584,-0.148978463,-0.536484038,-0.85758691,-0.23221843,-0.727291803,0.128243964,0
1773,company_1773,-0.713904444,-0.63991839,3.74803584,-0.482793129,-0.774938405,-0.84985079,0.019673025,-0.702198442,-0.759121237,0
1774,company_1774,-0.074137585,0.284464716,-0.282606611,-0.858334629,2.444195548,-0.663078735,-0.088280455,-0.444718738,-0.712417805,0
1775,company_1775,-0.850997343,-0.155717716,-0.277455182,1.353187537,-1.132619955,-0.267431423,1.688453917,-1.09823714,0.31505769,0
1776,company_1776,-0.896694975,-1.432246767,-0.285182326,0.602104537,-1.132619955,1.24442758,1.171176821,-0.705471489,1.902974365,1
1777,company_1777,-0.119835218,1.120811336,-0.270547583,0.602104537,0.655787797,0.581331526,1.728936472,-1.009864868,0.034837101,0
1778,company_1778,-0.850997343,-1.168137308,-0.28670434,0.101382537,-0.059575304,-0.98025968,0.3750199,-0.863668765,-0.665714374,0
1779,company_1779,-1.216578405,0.020355257,-0.276284402,-0.023797963,1.728832448,0.704004296,-1.284764868,1.141618082,-0.759121237,0
1780,company_1780,-0.165532851,-0.63991839,-0.279445507,-1.275602962,-0.536484038,-0.532669844,-0.888935438,-0.430535534,0.688685143,0
1781,company_1781,-1.353671303,1.076793093,-0.279913819,-0.399339463,-0.774938405,0.541545763,-1.514166015,-0.514543743,-0.151976626,0
1782,company_1782,-1.719252365,-0.77197312,-0.279445507,-0.399339463,-0.774938405,-0.23538178,-0.542584687,-0.228697631,0.455167985,0
1783,company_1783,0.01725768,-0.023662986,1.215288631,1.01937287,0.77501498,-0.614451691,1.809901583,0.142247705,-0.759121237,0
1784,company_1784,-0.48541628,0.592592418,-0.272654986,0.310016704,0.059651879,1.106282569,0.5864288,-0.455628895,0.081540532,0
1785,company_1785,0.794117437,0.372501202,-0.281787066,1.561821703,2.444195548,0.233206098,-0.403144775,2.209722447,-0.805824669,0
1786,company_1786,-0.302625749,0.416519445,-0.277689338,-0.900061462,-0.298029671,-0.616662011,-0.164747504,-0.769841415,0.081540532,0
1787,company_1787,-0.074137585,0.592592418,-0.274176999,-0.441066296,0.41733343,-0.265221102,-0.884437377,-0.370529671,-0.105273194,0
1788,company_1788,-1.719252365,-0.287772445,-0.236946212,-0.482793129,-0.894165588,2.277752264,-0.857449006,1.1776216,1.295829754,0
1789,company_1789,0.154350579,2.617431603,-0.291153301,2.14599737,1.13269653,-1.705023667,-1.514166015,-0.283248416,-0.8525281,0
1790,company_1790,-0.348323382,-0.727954877,-0.281904144,0.226563037,-0.894165588,-0.226540499,0.437992764,-0.798207823,-0.385493784,0
1791,company_1791,0.01725768,0.680628904,-0.285299404,1.561821703,2.324968365,1.598078809,-0.425635083,0.214254741,-0.8525281,0
1792,company_1792,-0.028439953,2.617431603,-0.281787066,2.14599737,-0.536484038,-0.60561041,-1.073355968,-0.671650003,0.174947395,0
1793,company_1793,0.062955313,-1.432246767,-0.288577587,0.51865087,-0.774938405,-1.560468727,-1.253278436,-0.917128534,-0.105273194,0
1794,company_1794,0.657024539,0.19642823,-0.235072965,-0.816607796,0.298106246,-0.463044758,0.303050913,-0.296340604,-0.525604079,0
1795,company_1795,0.062955313,-0.199735959,-0.28611895,1.52009487,-1.132619955,-0.339266828,1.856681424,2.880260693,1.902974365,0
1796,company_1796,-1.30797367,-0.287772445,-0.291153301,1.728729037,1.609605264,-0.284008824,0.85181444,0.664844223,-0.8525281,0
1797,company_1797,-0.576811546,-0.992064336,-0.276284402,1.478368037,-0.655711222,-0.534880164,0.869806687,-0.404351158,-0.292086921,0
1798,company_1798,-1.719252365,-1.432246767,-0.273240376,0.226563037,-1.132619955,0.814520305,0.860810564,-1.09823714,2.846383684,1
1799,company_1799,-1.079485506,2.617431603,-0.250410176,-0.691427296,-1.013392772,-0.333741028,1.495037263,-1.09823714,2.846383684,1
1800,company_1800,0.291443477,1.120811336,-0.276284402,-1.066968796,0.41733343,-0.317163627,-1.217293942,-0.263610133,-0.619010942,0
1801,company_1801,-0.348323382,0.504555932,-0.246429526,-0.774880962,-1.013392772,-0.577981408,-0.547082749,-0.59636992,0.922202301,0
1802,company_1802,-0.668206811,-0.199735959,-0.278157649,-1.150422462,-1.013392772,0.324934385,-1.365729979,-0.193785129,1.716160639,0
1803,company_1803,2.439232217,0.548574175,-0.27640148,-0.649700463,0.178879063,-0.518302763,0.599922985,-0.017040586,0.174947395,0
1804,company_1804,-0.531113913,-0.463845418,-0.291153301,0.26828987,2.444195548,-1.081934409,-1.140826894,0.406273504,-0.8525281,0
1805,company_1805,-0.713904444,2.397340387,-0.25989349,-0.858334629,-0.894165588,-0.564719487,0.85181444,-0.560366402,2.510118976,0
1806,company_1806,-0.074137585,-0.375808931,-0.284362781,-0.983515129,-0.774938405,-0.499515041,-1.514166015,-0.00831246,-0.8525281,0
1807,company_1807,-0.48541628,0.020355257,-0.279445507,2.14599737,-0.894165588,-1.289704505,0.051159457,2.880260693,2.846383684,0
1808,company_1808,-0.576811546,-1.432246767,-0.262703361,0.685558204,-0.655711222,0.117164289,-1.37022804,1.013969245,-0.572307511,1
1809,company_1809,-0.850997343,-0.63991839,-0.276167324,-0.148978463,-1.132619955,0.736053939,0.802335761,-0.959678146,-0.478900647,0
1810,company_1810,-0.576811546,-0.331790688,-0.278977195,-1.150422462,-0.774938405,-0.305006866,0.469479196,-0.600733983,1.949677797,0
1811,company_1811,-0.165532851,-0.243754202,-0.281904144,-0.566246796,0.298106246,-0.351423589,0.00617884,0.119336376,-0.712417805,0
1812,company_1812,-0.348323382,-0.375808931,-0.282957845,0.935919204,0.298106246,0.782470663,1.166678759,2.880260693,-0.385493784,0
1813,company_1813,-0.531113913,-0.287772445,-0.2821383,-0.691427296,0.178879063,-0.225435339,-1.149823017,-0.522180853,-0.712417805,0
1814,company_1814,0.931210336,-0.243754202,-0.213296467,2.14599737,0.298106246,2.4788914,1.856681424,-0.018131602,1.109016028,0
1815,company_1815,-0.348323382,0.548574175,-0.271367129,2.14599737,-0.298029671,-1.416797916,1.856681424,-0.91821955,0.034837101,0
1816,company_1816,-0.850997343,2.177249172,-0.280030897,-1.275602962,0.178879063,-0.860902391,1.856681424,-1.09823714,-0.525604079,0
1817,company_1817,0.33714111,0.372501202,-0.262820438,-1.108695629,0.77501498,-0.138127692,-1.460189274,-0.037769884,-0.478900647,0
1818,company_1818,-1.719252365,-1.432246767,-0.28155291,2.14599737,-0.536484038,-1.705023667,-1.275768745,-0.705471489,-0.478900647,0
1819,company_1819,0.428536375,1.164829579,-0.224184716,-0.190705296,1.848059631,-0.470780879,-0.870943191,-0.116323014,-0.619010942,0
1820,company_1820,0.748419805,0.020355257,-0.188944254,-1.275602962,-0.894165588,-0.089500648,-0.852950945,0.0167809,0.59527828,0
1821,company_1821,-0.165532851,-0.595900147,-0.278157649,1.561821703,-1.013392772,0.13374169,1.856681424,-0.866941812,-0.572307511,0
1822,company_1822,1.114000867,0.19642823,-0.279211351,-0.232432129,0.655787797,0.447607155,0.339035406,-0.176328877,0.361761122,1
1823,company_1823,-0.394021015,-0.331790688,-0.279094273,0.89419237,-1.013392772,-0.810065027,-1.019379228,-0.428353503,0.922202301,0
1824,company_1824,-0.348323382,0.152409986,-0.273123298,-0.524519963,-0.059575304,1.074232926,-0.65503623,-0.121778093,-0.525604079,0
1825,company_1825,0.657024539,-0.331790688,-0.287172651,0.89419237,1.371150897,-0.402260953,-1.374726102,-0.391258969,-0.665714374,0
1826,company_1826,-1.719252365,-0.111699473,3.74803584,-0.691427296,0.655787797,1.945099077,-1.388220287,-0.056317151,-0.292086921,0
1827,company_1827,0.01725768,0.724647147,-0.291153301,-0.148978463,1.371150897,-0.096131609,-0.870943191,0.272078573,-0.8525281,0
1828,company_1828,0.474234008,0.592592418,-0.266332777,-1.025241962,-0.894165588,-0.186754736,-1.073355968,-0.65964883,1.342533186,0
1829,company_1829,0.611326906,1.252866065,-0.276635636,-0.607973629,-0.298029671,-0.254169501,-0.272700985,-0.791661729,-0.011866331,0
1830,company_1830,2.439232217,-0.067681229,-0.28096752,-0.983515129,-0.178802488,-0.096131609,-0.169245566,-0.537455072,0.034837101,0
1831,company_1831,0.108652946,0.108391743,-0.28670434,0.184836204,1.251923714,1.017869762,-1.109340462,2.880260693,-0.805824669,0
1832,company_1832,0.01725768,0.680628904,-0.259191022,-0.900061462,0.059651879,-0.457518958,-0.31318354,-0.147962469,-0.338790352,0
1833,company_1833,2.439232217,1.913139713,-0.264927842,-0.315885796,1.609605264,0.13595201,-0.529090502,-0.060681214,-0.058569763,0
1834,company_1834,-0.028439953,-1.432246767,-0.281084598,-0.774880962,-1.132619955,-0.801223746,1.8548822,-1.09823714,0.548574848,0
1835,company_1835,-1.719252365,-0.463845418,-0.291153301,-1.275602962,-0.298029671,-1.184714297,-0.394148651,-0.77638751,-0.8525281,0
1836,company_1836,2.027953522,0.504555932,0.441520485,-0.065524796,2.444195548,1.051024564,-0.479611823,0.254622322,-0.619010942,0
1837,company_1837,-0.439718648,1.781084983,-0.259659334,1.89563637,-0.178802488,2.4788914,-1.365729979,-0.820028137,-0.572307511,0
1838,company_1838,0.794117437,0.944738363,-0.283894469,1.979090036,2.444195548,-1.705023667,0.87880281,-0.398896079,-0.759121237,0
1839,company_1839,-0.988090241,0.020355257,3.74803584,-0.649700463,2.444195548,-0.305006866,-0.897931562,0.730305165,-0.759121237,0
1840,company_1840,-0.988090241,-0.067681229,-0.276752714,-0.148978463,-0.417256855,2.361744431,0.937277612,-0.206877317,1.062312596,0
1841,company_1841,0.931210336,-0.904027849,-0.274528233,0.059655704,0.536560613,-1.090775689,0.064653642,-0.857122671,-0.619010942,1
1842,company_1842,1.479581929,0.856701877,-0.278860117,-0.399339463,1.013469347,-0.032032323,-0.951908302,0.99760401,-0.712417805,0
1843,company_1843,2.256441686,-0.992064336,-0.291153301,-0.482793129,-1.132619955,-1.705023667,0.550444306,-1.010955884,-0.8525281,0
1844,company_1844,1.068303234,2.617431603,-0.274411155,-1.150422462,0.298106246,-0.059661326,-0.479611823,-0.660739846,0.034837101,0
1845,company_1845,-0.988090241,-0.551881904,3.74803584,-0.441066296,-0.536484038,-0.73380898,-1.059861783,-0.365074593,-0.665714374,0
1846,company_1846,0.108652946,2.617431603,-0.283309079,-0.315885796,2.444195548,-0.574665927,-0.182739751,-0.409806236,-0.759121237,0
1847,company_1847,-0.439718648,-0.595900147,-0.26902557,-0.315885796,-1.132619955,0.098376567,1.32860898,-0.225424584,0.081540532,0
1848,company_1848,0.83981507,-0.111699473,-0.288226353,0.184836204,0.059651879,-0.407786754,1.157682636,-1.087326983,-0.805824669,0
1849,company_1849,-0.80529971,0.548574175,-0.276635636,-0.816607796,-0.655711222,0.711740417,0.13662263,-0.221060521,0.361761122,0
1850,company_1850,0.01725768,0.328482959,-0.281669988,-0.441066296,-0.774938405,-0.631029092,-0.551580811,-0.572367575,-0.058569763,0
1851,company_1851,0.154350579,-0.331790688,-0.283192001,-1.275602962,-1.132619955,-0.434310596,-1.509667953,-0.258155055,-0.058569763,0
1852,company_1852,-0.713904444,-0.904027849,-0.288343431,-0.315885796,1.13269653,0.022120521,-1.275768745,0.137883643,-0.805824669,0
1853,company_1853,-0.256928116,0.372501202,-0.266684011,-0.190705296,1.848059631,0.203366776,0.294054789,0.004779728,-0.292086921,0
1854,company_1854,0.245745844,0.724647147,-0.275113623,-1.275602962,-0.298029671,-0.589033009,-0.771985834,-0.569094528,0.501871417,0
1855,company_1855,-0.713904444,-0.860009606,-0.279094273,0.26828987,-0.894165588,0.13484685,0.761853206,-0.916037518,2.846383684,1
1856,company_1856,-0.074137585,0.240446473,-0.275699013,-1.066968796,-0.059575304,-0.592348489,0.24457611,-0.772023447,0.174947395,0
1857,company_1857,0.748419805,0.636610661,-0.274762389,0.059655704,-0.059575304,0.242047379,-1.514166015,-0.477449209,0.688685143,0
1858,company_1858,1.114000867,1.164829579,-0.268557258,-0.649700463,0.41733343,-0.381262912,-1.163317202,-0.56582148,-0.338790352,0
1859,company_1859,2.165046421,-1.388228524,-0.28951421,-1.066968796,-0.417256855,-0.60450525,-1.176811387,-0.497087492,-0.478900647,0
1860,company_1860,1.342489031,1.560993767,-0.271250051,-0.482793129,-0.894165588,-0.450887997,1.157682636,-0.691288285,1.015609165,0
1861,company_1861,-0.119835218,2.617431603,-0.280499208,-0.733154129,-0.536484038,-0.969208079,-0.789978081,-0.668376956,-0.338790352,0
1862,company_1862,-0.302625749,-0.507863661,-0.254039593,-0.566246796,0.77501498,-0.931632636,0.496467566,-0.801480871,-0.619010942,0
1863,company_1863,0.245745844,0.856701877,-0.26328875,-0.566246796,1.490378081,0.954875637,-1.478181521,0.692119616,-0.478900647,0
1864,company_1864,-0.439718648,-1.432246767,-0.281084598,-1.066968796,2.086513998,0.067432085,-1.34323967,-0.303977714,-0.385493784,0
1865,company_1865,-0.165532851,-0.463845418,-0.281201676,0.351743537,-0.298029671,0.342616947,0.923783427,-0.661830862,-0.105273194,0
1866,company_1866,1.068303234,-1.124119065,-0.27698687,2.14599737,-1.132619955,0.149213931,0.523455936,-0.335617169,2.846383684,1
1867,company_1867,-0.668206811,-0.067681229,-0.281318754,-0.524519963,-0.298029671,-0.277377863,-0.349168034,-0.312705839,-0.011866331,0
1868,company_1868,-0.531113913,-0.948046092,-0.281787066,-0.482793129,-0.774938405,0.028751481,1.324110919,-0.894217205,1.389236617,1
1869,company_1869,1.068303234,1.472957281,-0.188007631,0.852465537,1.967286815,-1.705023667,1.351099289,-1.039322292,-0.712417805,1
1870,company_1870,-0.256928116,-0.067681229,-0.273357454,-0.941788296,0.178879063,1.285318503,-1.446695089,0.483735618,-0.292086921,0
1871,company_1871,0.200048211,-0.287772445,-0.279211351,0.852465537,-0.774938405,-0.463044758,1.310616734,-1.003318774,0.081540532,0
1872,company_1872,-0.850997343,-0.595900147,-0.280147975,-0.858334629,-0.178802488,-0.831063068,-0.28619517,-0.664012893,-0.151976626,0
1873,company_1873,-0.713904444,-0.375808931,-0.279445507,-1.150422462,-0.655711222,0.249783499,-1.140826894,-0.085774575,-0.198680058,0
1874,company_1874,-0.028439953,0.548574175,-0.272303752,-0.607973629,0.655787797,-0.166861854,-0.385152528,-0.310523808,-0.525604079,0
1875,company_1875,-0.302625749,2.617431603,3.74803584,-0.524519963,1.013469347,-0.397840313,-0.475113762,-0.252699976,-0.385493784,0
1876,company_1876,-0.165532851,0.284464716,-0.27698687,-0.858334629,-0.059575304,-0.254169501,-0.223222306,-0.599642967,-0.525604079,0
1877,company_1877,1.570977195,1.252866065,-0.269142648,-0.107251629,-0.655711222,-0.329320388,-0.23221843,-0.830938294,0.408464553,0
1878,company_1878,-0.074137585,-0.77197312,-0.276284402,-1.275602962,-0.298029671,-0.60118977,-0.344669972,-0.34543631,0.31505769,0
1879,company_1879,1.708070093,2.001176199,-0.291153301,1.39491437,2.444195548,0.775839702,-1.325247423,2.64721974,-0.8525281,0
